Code;Nom;S3REnR;TXA;INFO_TX;INFO_ESS3R;INFO_NA;INFO_CR;INFO_TRF;INFO_QP;INFO_FAS3R;RTE_CDR;RTE_TVX;RTE_ESS3R;RTE_FAS3R;GRD1_FAS3R;GRD1_CDR;GRD1_ESS3R;GRD1_PTRE;GRD1_TRE;GRD1_TVX;GRD2_FAS3R;GRD2_FACRS3R;GRD2_CDR;GRD2_ESS3R;GRD2_PTRE;GRD2_TRE;GRD2_TVX;GRD2_CTR;GRDHTB_TVX;GRDHTB_ESS3R;GRDHTB_FAS3R;GRDHTB_CDR
Code;Nom;S3REnR;"Taux d'affectation des capacités réservées";"Taux de remplissage de la capacité réservée";"Puissance des projets en service du S3REnR en cours";"Capacité d'accueil réservée au titre du S3REnR qui reste à affecter";"Capacité réservée aux EnR au titre du S3REnR";"Attention: la valeur de la capacité réservée a été modifiée sur ce poste";"Quote-Part unitaire actualisée ";"Puissance des projets en file d’attente du S3REnR en cours";"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de transport ";"Travaux RTE indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPT";"Puissance des projets entrés en FA sur le RPT dans le cadre du S3REnR en vigueur";"Puissance des projets entrés en FA sur le RPD du GRD1 dans le cadre du S3REnR en vigueur";"Capacité d’accueil réservée au titre du S3REnR, restante sans travaux sur le poste source";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRD1";"Puissance cumulée des transformateurs existants";"Nombre de transformateurs existants";"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des projets entrés en FA sur le RPD du GRD2 dans le cadre du S3REnR en vigueur";"Dont la convention de raccordement est signée";"Capacité d'accueil réservée au titre du S3REnR, restante sans travaux sur le poste source";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRD2";"Puissance cumulée des transformateurs existants";"Nombre de transformateurs existants";"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Capacité de transformation HTB/HTA restante disponible pour l'injection sur le réseau public de distribution";"Travaux indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible";"Puissance des installations raccordées dans le cadre du S3REnR en vigueur sur le RPD du GRDHTB";"Puissance des projets entrés en FA sur le RPD du GRDHTB dans le cadre du S3REnR en vigueur";"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de distribution en HTB"
SSCUB;ST-ANDRE-DE-CUBZAC;NOUVELLE-AQUITAINE;0%;85;7.3;1.5;10.1;"28/06/2024 : -2 MW vers IZON | 02/08/2024 : +2 MW depuis ETAULIERS";92.73;1.3;1.5;;0;0;1.3;1.5;7.3;72;2;;;;;;;;;;;;;
SSCYP;ST-CYPRIEN;OCCITANIE;0%;66;5.6;5.1;15;;84.13;4.3;4;;0;0;4.3;5.1;5.6;72;2;;;;;;;;;;;;;
SSCYR;"SAINT-CYR SUR MER";"PROVENCE-ALPES-CôTE D’AZUR";0%;10;1;9;10;_;78.47;0;9;;0;0;0;9;1;30;1;;;;;;;;;;;;;
SSDAL;ST-DALMAS;"PROVENCE-ALPES-CôTE D’AZUR";0%;10;0;0.9;1;_;78.47;0.1;0.9;-;0;0;0.1;0.9;0;20;2;;;;;;;;;;;;;
SSDIE;ST-DIE;"GRAND EST";0%;100;2.6;0;2.5;0;86.11;0.9;0;.;0;0;0.9;0;2.6;72;2;;;;;;;;;;;;;
SSDIZ;ST-DIZIER;"GRAND EST";0%;99;32.6;1.1;94.6;42.6;86.11;60.9;1.1;.;0;0;60.9;1.1;32.6;108;3;;;;;;;;;;;;;
SSDOU;ST-DOULCHARD;"CENTRE-VAL DE LOIRE";0%;100;3.3;0;75;;70.49;80.4;0;;0;62;18.4;53.3;3.3;132;4;;;;;;;;;;;;;
SSE.C;"ST-EGREVE CENTRALE";AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
SSEGR;ST-EGREVE;AUVERGNE-RHôNE-ALPES;0%;70;2.8;2.1;7.1;--;42.40;2.2;2.1;"Sans Objet";0;0;2.2;2.1;2.8;108;3;;;;;;;;;;;;;
SSELO;ST-ELOI;BOURGOGNE-FRANCHE-COMTé;0%;0;0;148;148;-5;75;0;0;0;0;0;;0;;;;;;;;;;;;;;;;
SSEST;ST-ESTEVE;"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSEUL;SAINTE-EULALIE;NOUVELLE-AQUITAINE;0%;100;3.3;0;4;;92.73;1.5;0;;0;0;1.5;0;3.3;72;2;;;;;;;;;;;;;
SSEUR;ST-ANDRE-DE-L'EURE;NORMANDIE;0%;100;14.3;0;16;OUI;17.81;2.3;0;;0;0;2.3;0;14.3;36;1;;;;;;;;;;;;;
SSEVI;"SAINTE EUGENIE DE VILLENEUVE";AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
SSEVR;"ST-EVROULT (SNCF)";ÎLE-DE-FRANCE;0%;;0;0;0;NON;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSFEN;ST-PAUL-DE-FENOUILLET;OCCITANIE;0%;33;0.7;28.2;42;;84.13;13.1;0;"TD Esperaza (S3REnR Occitanie) + réhab ESPER-USSON + Cerdagne";0;0;13.1;28.2;0.7;76;3;;;;;;;;;;;;;
SSFER;ST-FERJEUX;BOURGOGNE-FRANCHE-COMTé;0%;100;2.5;0;3;24;75;2;0;0;0;0;2;0;2.5;108;3;;;;;;;;;;;;;
SSFEY;SAINT-FEYRE;NOUVELLE-AQUITAINE;0%;100;0;0;50;"23/12/2024 : +35 MW depuis HAUTE CORREZE | 23/12/2024 : +15 MW depuis XAINTRIE";92.73;50;0;;0;50;;0;;;;;;;;;;;;;;;;
SSFIA;ST-FIACRE;BRETAGNE;0%;34;0.7;27.9;42;;82.22;13.4;17.79;;0;0;13.4;27.9;0.7;40;2;;;;;;;;;;;;;
SSFL8;ST-FLOUR;AUVERGNE-RHôNE-ALPES;0%;100;12.1;0;34;"Trsf de +4 MW le 19/12/24. Trsf de +3 MW le 22/05/25, Trsf de +4 MW le 04/09/25";42.40;24.9;0;"Réhabilitation de la liaison 63kV Arcomie St Flour et création d'un automate d'effacement de la production";0;0;24.9;0;12.1;72;2;;;;;;;;;;;;;
SSFLO;ST-FLORENT;NOUVELLE-AQUITAINE;0%;52;4.3;10.1;21;"10/02/2021 : +6 MW depuis ST-FLORENT | 10/02/2021 : -6 MW vers ST-FLORENT | 15/02/2023 : -14 MW vers VALDIVIENNE";92.73;6.6;10.1;;0;0;0;20.2;0.8;108;3;;6.6;0.4;0;3.5;76;2.0;;22;;;;
SSFOL;SAINT-JEAN-DE-FOLLEVILLE;NORMANDIE;0%;;0;0;0;NON;17.81;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSFOY;STE-FOY-LA-GRANDE;NOUVELLE-AQUITAINE;0%;100;20.6;0;41.7;"03/09/2025 : +1 MW depuis HAUTE LANDE | 18/09/2025 : +5,2 MW depuis AIRE SUR ADOUR 2";92.73;31.1;0;;0;0;31.1;0;20.6;72;2;;;;;;;;;;;;;
SSGCO;"ST GERAUD DE CORPS";NOUVELLE-AQUITAINE;0%;100;0;0;0;"04/07/2024 : -2 MW vers THIVIERS | 15/07/2024 : -9 MW vers BERGERAC | 08/12/2025 : +1,1 MW depuis LANDES DE GASCOGNE";92.73;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSGE5;"ST-GEORGES (SNCF)";AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
SSGE6;ST-GEORGES;"PAYS DE LA LOIRE";0%;35;8;29.3;45;;46.49;7.7;29.3;;0;0;7.7;29.3;8;72;2;;;;;;;;;;;;;
SSGE7;ST-JULIEN-EN-GENEVOIS;AUVERGNE-RHôNE-ALPES;0%;43;3.9;9.3;16.2;--;42.40;3;9.3;"Sans Objet";0;0;3;9.3;3.9;72;2;;;;;;;;;;;;;
SSGEN;ST-GENIEZ;NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
SSGEO;ST-GEORGES;OCCITANIE;0%;6;0.4;7.5;8;;84.13;0.1;0;"TD Esperaza (S3REnR Occitanie) + réhab ESPER-USSON + Cerdagne";0;0;0.1;7.5;0.4;20;1;;;;;;;;;;;;;
SSGIL;ST-GILLES;"PAYS DE LA LOIRE";0%;76;6.3;6.1;25;;46.49;12.6;6.1;;0;0;12.6;6.1;6.3;108;3;;;;;;;;;;;;;
SSGRA;ST-GRAVE;BRETAGNE;0%;30;0.7;32.1;46;;82.22;13.2;0;"Renforcement liaison ALLAIRE-PORTE 63kV, QUESTEMBERT-THEIX 63kV, BEZON – MALESTROIT 63kV,  QUESTEMBERT – ST GRAVES 63kV";0;0;13.2;32.1;0.7;56;2;;;;;;;;;;;;;
SSGUI;ST-GUILLERME;AUVERGNE-RHôNE-ALPES;0%;29;0.6;12.6;17.7;--;42.40;4.5;0;"Création d'un poste 400/63kV en Romanche et augmentation de la capacité de transit de la liaison 63kV EYBENS - PEAGE DE VIZILLE";0;0;4.5;12.6;0.6;72;2;;;;;;;;;;;;;
SSHE8;SAINT-HERBLAIN;"PAYS DE LA LOIRE";0%;79;1.1;0.7;3.4;;46.49;1.6;0.7;;0;0;1.6;0.7;1.1;72;2;;;;;;;;;;;;;
SSHEN;"SAINT HENRI";OCCITANIE;0%;100;2.6;0;5;;84.13;3.9;0;"En attente travaux EI réhabilitation ligne MEYMES - MARTILOQUE";0;0;3.9;0;2.6;40;2;;;;;;;;;;;;;
SSHER;ST-HERBOT;BRETAGNE;0%;20;0.1;43;54;;82.22;10.9;29.31;"Renforcement liaison BRENNILIS – ST HERBOT 63kV, LANGONNET-ROSTRENEN 63kV, CARHAIX PLUSQUELLEC 63kV, Création poste EST FINISTERE 225/63 kV";0;0;10.9;31.2;0.1;40;2;;;;;;;;;;;;;
SSHIL;ST-HILAIRE;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
SSHON;ST-HONORE;BOURGOGNE-FRANCHE-COMTé;0%;100;11.2;0;29;14.8;75;20.3;0;0;0;0;20.3;0;11.2;30;2;;;;;;;;;;;;;
SSHUB;"SAINT HUBERT";"GRAND EST";0%;100;0.8;0;1.6;1.6;86.11;1.6;0;.;0;0;1.6;0;0.8;72;2;;;;;;;;;;;;;
SSILL;"ST-JEAN-D ILLAC";NOUVELLE-AQUITAINE;0%;100;6.3;0;5.5;;92.73;1.1;0;;0;0;1.1;0;6.3;56;2;;;;;;;;;;;;;
SSISL;"ST-LEON-SUR-L ISLE";NOUVELLE-AQUITAINE;0%;100;7.8;0;8.3;"25/01/2024 : -2 MW vers MAUZAC | 14/05/2025 : -1 MW vers MAYET";92.73;2.6;0;;0;0;2.6;0;7.8;40;2;;;;;;;;;;;;;
SSJA5;ST-JACQUES;AUVERGNE-RHôNE-ALPES;0%;83;0.2;1.5;8.6;"Trsf -7 MW le 04/07/23, Trsfrt -10 MW le 29/01/24, Trsf de +3 MW le 07/11/25, Trsf de +3 MW le 30/12/25";42.40;6.9;1.5;"Augmentation de transit des liaisons 63kV MONTLUCON DURRE et MONTLUCON ZDURRE, Renforcement de la liaison 225kV Eguzon Montlucon";0;0;6.9;1.5;0.2;36;1;;;;;;;;;;;;;
SSJAM;STE-JAMME-SUR-SARTHE;"PAYS DE LA LOIRE";0%;65;3.8;6;17;"Dernier(s) transfert(s) : 2024-12-13 : +7 MW depuis CLAIRE-FONTAINE";46.49;7.2;6;;0;0;7.2;6;3.8;72;2;;;;;;;;;;;;;
SSJEA;ST-JEAN;HAUTS-DE-FRANCE;0%;100;1.7;0;16.4;16.4;77.62;22.4;0;Non;0;0;22.4;0;1.7;72;2;;;;;;;;;;;;;
SSJOS;ST-JOSEPH;"PAYS DE LA LOIRE";0%;18;1.6;17.3;21;;46.49;2.1;17.3;;0;0;2.1;17.3;1.6;200;3;;;;;;;;;;;;;
SSJOU;"ST LAURENT DE JOURDES";NOUVELLE-AQUITAINE;0%;100;16;0;17;"17/05/2022 : +1 MW depuis CHAUVIGNY | 12/07/2022 : +1 MW depuis CHAUVIGNY | 16/09/2022 : +2 MW depuis CHAUVIGNY | 08/03/2023 : +7 MW depuis EST VIENNE";92.73;7;0;;0;0;7;0;16;116;3.0;;;;;;;;;;;;;
SSJUN;ST-JUNIEN;NOUVELLE-AQUITAINE;0%;100;10.5;0;16.7;"22/09/2023 : -10 MW vers CHAMPAGNAC | 28/06/2024 : +2 MW depuis CONFOLENTAIS | 06/08/2024 : +2 MW depuis CONFOLENTAIS | 27/03/2025 : +2 MW depuis ROCHEFOUCAULD (LA)";92.73;11.7;0;;0;0;11.7;0;10.5;72;2;;;;;;;;;;;;;
SSJUS;ST-JUST-SUR-LOIRE;AUVERGNE-RHôNE-ALPES;0%;65;5.6;4.4;12.7;--;42.40;2.7;4.4;"Sans Objet";0;0;2.7;4.4;5.6;72;2;;;;;;;;;;;;;
SSLAC;STE-HELENE-DU-LAC;AUVERGNE-RHôNE-ALPES;0%;77;7.5;14.2;60.8;--;42.40;39.1;6;"Sans Objet";0;0;39.1;14.2;7.5;72;2;;;;;;;;;;;;;
SSLAR;ST-LARY;OCCITANIE;0%;0;0;5;5;;84.13;0;1;"En attente EI : AURE";0;0;0;5;0;40;2;;;;;;;;;;;;;
SSLAU;ST-LAURENT;BRETAGNE;0%;79;0.8;1.7;8;"16/12/25 +3 MW depuis UZEL, , +1 MW depuis BRUZ";82.22;5.5;1.7;;0;0;5.5;1.7;0.8;152;4;;;;;;;;;;;;;
SSLEO;ST-POL-DE-LEON;BRETAGNE;0%;73;0.9;2.2;8;;82.22;4.9;2.2;;0;0;4.9;2.2;0.9;72;2;;;;;;;;;;;;;
SSLIV;STE-LIVRADE;NOUVELLE-AQUITAINE;0%;100;33;0;53.19;"06/08/2024 : +2 MW depuis VAL DE GARONNE | 27/03/2025 : +2 MW depuis HAUTE LANDE";92.73;24.4;0;;0;0;24.4;0;33;40;2;;;;;;;;;;;;;
SSLON;ST-MARTIN-DE-LONDRES;OCCITANIE;0%;6;0.8;23.4;25;;84.13;0.8;23.4;;0;0;0.8;23.4;0.8;40;2;;;;;;;;;;;;;
SSLUZ;ST-JEAN-DE-LUZ;NOUVELLE-AQUITAINE;0%;;0;0;;.;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
SSMA7;STE-MAXIME;"PROVENCE-ALPES-CôTE D’AZUR";0%;26;1.9;14.9;20;_;78.47;3.2;14.9;;0;0;3.2;14.9;1.9;72;2;;;;;;;;;;;;;
SSMA8;ST-MAXIMIN;"PROVENCE-ALPES-CôTE D’AZUR";0%;40;6.8;24.5;41;"Transfert depuis Mallemort (+ 16 MW de CR et permutation de transfo de puissance 20 MVA / 36 MVA)";78.47;9.7;0;"Construction d'une liaison 63 kV entre les postes Le Castellet et Signes (non déclenché)";0;0;9.7;24.5;6.8;72;2;;;;;;;;;;;;;
SSMAI;ST-MAIXENT;NOUVELLE-AQUITAINE;0%;68;5.1;4.2;13;"08/03/2023 : -8 MW vers MONTGUYON | 30/06/2024 : +1 MW depuis MOTHE-ST-HERAY (LA) | 17/06/2025 : +2 MW depuis PAYS MOTHAIS";92.73;3.7;4.2;;0;0;0.5;12.3;0.2;72;2;;3.2;0;0.9;4.9;36;1.0;!;3;;;;
SSMAL;ST-MALO;BRETAGNE;0%;86;0.3;1.3;9;"16/12/25 +8 MW depuis PLANCOET";82.22;7.4;0;;0;0;7.4;1.3;0.3;108;3;;;;;;;;;;;;;
SSMAM;"ST-MAMMES (SNCF)";ÎLE-DE-FRANCE;0%;;0;0;0;NON;1.88;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSMAX;STE-MAXENCE;HAUTS-DE-FRANCE;0%;100;0.1;0;1.2;1.2;77.62;1.6;0;Non;0;0;1.6;0;0.1;40;2;;;;;;;;;;;;;
SSMAY;ST-MAYME;NOUVELLE-AQUITAINE;0%;100;8.4;0;18.3;"04/07/2024 : +2 MW depuis ST GERAUD DE CORPS | 12/03/2025 : -4 MW vers TUILIERES | 22/08/2025 : +3 MW depuis LANDES GIRONDINES";92.73;10;0;;0;0;10;0;8.4;20;1;;;;;;;;;;;;;
SSMC5;ST-MARCELLIN;AUVERGNE-RHôNE-ALPES;0%;91;10.1;3.9;45.8;"Trsfrt +25 MW le 22/05/24, Trsf de +6 MW le 19/12/24, Trsf de -9 MW le 07/11/25";42.40;31.8;0;"Création d'un automate puis d'une liaison 63kV entre Vinay et St Marcellin";0;0;31.8;3.9;10.1;72;2;;;;;;;;;;;;;
SSMCE;ST-MARCEL;"CENTRE-VAL DE LOIRE";0%;96;8.7;0.7;19.5;;70.49;10.1;0.7;;0;0;10.1;0.7;8.7;40;2;;;;;;;;;;;;;
SSMEN;STE-MENEHOULD;"GRAND EST";0%;100;9;0;20.7;-15.3;86.11;13.8;0;.;0;0;13.8;0;9;40;2;;;;;;;;;;;;;
SSMEU;"ST MICHEL SUR MEURTHE";"GRAND EST";0%;71;1.1;0.5;1.7;-0.8;86.11;0.1;0.5;.;0;0;0.1;0.5;1.1;36;1;;;;;;;;;;;;;
SSMIH;ST-MIHIEL;"GRAND EST";0%;87;8;2.2;17.3;-3.7;86.11;7.1;2.2;.;0;0;7.1;2.2;8;40;2;;;;;;;;;;;;;
SSMIN;STE-MARIE-AUX-MINES;"GRAND EST";0%;100;0.7;0;1.2;-1.3;86.11;0.7;0;.;0;0;0.7;0;0.7;40;2;;;;;;;;;;;;;
SSMM5;ST-MICHEL-DE-MAURIENNE;AUVERGNE-RHôNE-ALPES;0%;;0;0;0;--;42.40;0;0;"Sans Objet";0;0;;0;;;;;;;;;;;;;;;;
SSMO5;ST-PIERRE-MONTLIMART;"PAYS DE LA LOIRE";0%;100;9.3;0;21.5;"Dernier(s) transfert(s) : 2024-12-13 : -10 MW vers CHEMILLE | 2025-11-14 : +0.5 MW depuis GENET | 2026-01-05 : +5 MW depuis SOURDRIE (LA)";46.49;14.7;0;;0;0;14.7;0;9.3;72;2;;;;;;;;;;;;;
SSMO6;ST-PIERRE-LE-MOUTIER;BOURGOGNE-FRANCHE-COMTé;0%;90;33.3;4.5;44.8;1.8;75;7;4.5;0;0;0;7;2.8;33.3;40;2;;;;;;;;;;;;;
SSMON;ST-JEAN-DE-MONTS;"PAYS DE LA LOIRE";0%;23;2;16.9;22;;46.49;3.1;16.9;;0;0;3.1;16.9;2;72;2;;;;;;;;;;;;;
"SSMR ";ST-MAUR;ÎLE-DE-FRANCE;0%;100;1.3;0;1.161;OUI;1.88;0.2;0;;0;0;0.2;0;1.3;816;15;;;;;;;;;;;;;
SSMRI;ST-MAURICE;"PROVENCE-ALPES-CôTE D’AZUR";0%;;0;0;0;_;78.47;0;0;"travaux poste de Champagnier";0;0;;0;;;;;;;;;;;;;;;;
SSNA6;ST-NAZAIRE;OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSNAB;"SAINT NABORD";"GRAND EST";0%;96;2.2;0.1;2.5;0;86.11;0.2;0.1;.;0;0;0.2;0.1;2.2;20;1;;;;;;;;;;;;;
SSNAZ;ST-NAZAIRE;"PAYS DE LA LOIRE";0%;30;0.6;21.1;30;;46.49;8.3;21.1;;0;0;8.3;21.1;0.6;152;3;;;;;;;;;;;;;
SSNI6;ST-NICOLAS-DU-PELEM;BRETAGNE;0%;25;0.8;6;8;;82.22;1.2;6;"Renforcement liaison  MUR-ST NICOLAS DU PELEM 63kV, BRENNILIS – ST HERBOT 63kV, LANGONNET-ROSTRENEN 63kV, CARHAIX PLUSQUELLEC 63kV, Création TR MUR  225/63 kV, Création poste EST FINISTERE 225/63 kV";0;0;1.2;6;0.8;108;3;;;;;;;;;;;;;
SSNOB;ST-LEONARD-DE;NOUVELLE-AQUITAINE;0%;100;14;0;18.2;"19/12/2023 : -7 MW vers JUNIAT | 26/01/2024 : -2 MW vers ST-YRIEIX | 25/11/2024 : +2 MW depuis SUD CREUSE";92.73;12.5;0;;0;0;12.5;0;14;61;3;;;;;;;;;;;;;
SSOME;ST-OMER;HAUTS-DE-FRANCE;0%;10;2.3;33.1;36.9;NON;77.62;1.5;33.1;Non;0;0;1.5;33.1;2.3;148;5;;;;;;;;;;;;;
SSORE;SAINT-ORENS;OCCITANIE;0%;36;2.2;5.1;8;;84.13;0.7;5.1;;0;0;0.7;5.1;2.2;72;2;;;;;;;;;;;;;
SSOU5;ST-OUEN;ÎLE-DE-FRANCE;0%;100;0.1;0;0.165;OUI;1.88;0.1;0;;0;0;0.1;0;0.1;170;5;;;;;;;;;;;;;
SSPAR;"ST-PARDOUX D";NOUVELLE-AQUITAINE;0%;100;3.2;0;9.5;"15/02/2024 : +2 MW depuis AUZANCES | 04/07/2024 : +2 MW depuis AUBUSSON | 27/03/2025 : +2 MW depuis GOUZON";92.73;7.7;0;;0;0;7.7;0;3.2;36;1;;;;;;;;;;;;;
SSPAZ;STE-PAZANNE;"PAYS DE LA LOIRE";0%;100;4.2;0;17;"Dernier(s) transfert(s) : 2024-09-09 : +1 MW depuis FREIGNE | 2024-12-13 : +4 MW depuis MACHECOUL | 2024-12-13 : +7 MW depuis PORNIC | 2025-05-26 : -2 MW vers MACHECOUL | 2026-01-05 : +3 MW depuis PORNIC";46.49;17;0;;0;0;17;0;4.2;56;2;;;;;;;;;;;;;
SSPEY;ST-PEY;NOUVELLE-AQUITAINE;0%;35;6.3;19.9;30.8;"15/10/2024 : +2 MW depuis POMEROL | 20/01/2025 : +12 MW depuis HAUTE LANDE";92.73;4.6;12;;0;0;4.6;19.9;6.3;56;2;;;;;;;;;;;;;
SSPIE;ST-PIERRE;BRETAGNE;0%;78;1;0.9;4;;82.22;2.1;0;;0;0;2.1;0.9;1;92;3;;;;;;;;;;;;;
SSPL5;"ST AUBIN DU PLAIN";NOUVELLE-AQUITAINE;0%;100;54.577;0;20.5;"30/06/2024 : +1 MW depuis MIREBEAU";92.73;7.024;0;;0;0;7.024;0;54.577;;1.0;;;;;;;;;;;;;
SSPLA;STE-CROIX-EN-PLAINE;"GRAND EST";0%;100;2.7;0;3.9;-25.1;86.11;2.5;0;.;0;0;2.5;0;2.7;36;1;;;;;;;;;;;;;
SSPOL;ST-POL;HAUTS-DE-FRANCE;0%;65;1.1;1.6;4.6;NON;77.62;1.9;1.6;Non;0;0;1.9;1.6;1.1;51;2;;;;;;;;;;;;;
SSPOU;ST-GENIS-POUILLY;AUVERGNE-RHôNE-ALPES;0%;22;2.8;12.2;15.6;--;42.40;0.6;12.2;"Sans Objet";0;0;0.6;12.2;2.8;72;2;;;;;;;;;;;;;
SSPRI;ST-PRIX;AUVERGNE-RHôNE-ALPES;0%;99;3.9;0.5;46.1;"Trsf de +4 MW le 22/05/25, Trsf de +3 MW le 30/12/25, Trsf de +3 MW le 19/03/26";42.40;41.7;0.5;"Sans Objet";0;0;41.7;0;3.9;20;1;;;;;;;;;;;;;
SSPRO;"ST REMY DE PROVENCE";"PROVENCE-ALPES-CôTE D’AZUR";0%;40;2.7;7.2;12;_;78.47;2.1;7.2;;0;0;2.1;7.2;2.7;36;1;;;;;;;;;;;;;
SSPUY;"ST GERMAIN DU PUY";"CENTRE-VAL DE LOIRE";0%;99;4.9;0.2;14;;70.49;8.9;0.2;;0;0;8.9;0.2;4.9;72;2;;;;;;;;;;;;;
SSQUE;ST-QUENTIN-FALLAVIER;AUVERGNE-RHôNE-ALPES;0%;71;12.6;6.2;21.6;--;42.40;2.8;6.2;"Sans Objet";0;0;2.8;6.2;12.6;72;2;;;;;;;;;;;;;
SSRAP;ST-RAPHAEL;"PROVENCE-ALPES-CôTE D’AZUR";0%;12;2.2;17.6;20;_;78.47;0.2;17.6;;0;0;0.2;17.6;2.2;108;3;;;;;;;;;;;;;
SSREN;ST-RENAN;BRETAGNE;0%;57;0.5;8.6;20;;82.22;10.9;5.14;;0;0;10.9;8.6;0.5;76;3;;;;;;;;;;;;;
SSRET;ST-PERE-EN-RETZ;"PAYS DE LA LOIRE";0%;70;4.4;6.4;21;;46.49;10.2;6.4;;0;0;10.2;6.4;4.4;108;3;;;;;;;;;;;;;
SSRIE;SAINT-HILAIRE-DE-RIEZ;"PAYS DE LA LOIRE";0%;41;3.3;9.4;16;;46.49;3.3;9.4;;0;0;3.3;9.4;3.3;72;2;;;;;;;;;;;;;
SSRLA;"SAINT-REMY LES LANDES";NORMANDIE;0%;;0;0;0;NON;12.30;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSRO5;"ST PIERRE ROCHE";AUVERGNE-RHôNE-ALPES;0%;11;3.9;78.5;88.2;"Transfert de -1MW le 13/06/2022 - de -3,2MW le 18/07/2022, Trsf de -12 MW le 30/12/25";42.40;5.8;0;"Création du nouveau poste 225/20kV de St Pierre Roche et augmentation des capacité de transit de la liaison 63kV ENVAL ST PIERRE ROCHE ST SAUVES";0;0;5.8;78.5;3.9;100;2;;;;;;;;;;;;;
SSROC;ST-ROCH;HAUTS-DE-FRANCE;0%;60;1.2;1;2.5;NON;77.62;0.3;1;Non;0;0;0.3;1;1.2;200;6;;;;;;;;;;;;;
SSROU;ST-ETIENNE-DU-ROUVRAY;NORMANDIE;0%;;0;0;0;NON;17.81;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSROY;ST-THOMAS-EN-ROYANS;AUVERGNE-RHôNE-ALPES;0%;38;3;14.1;22.8;--;42.40;5.7;14.1;"Sans Objet";0;0;5.7;14.1;3;40;2;;;;;;;;;;;;;
SSSA5;ST-SAUVEUR;AUVERGNE-RHôNE-ALPES;0%;25;2.6;14.9;19.9;"Trsf de -14 MW le 19/03/26";42.40;2.4;6;"Création d'un nouveau transformateur 225/63kV au poste de LogisNeuf";0;0;2.4;14.9;2.6;20;2;;;;;;;;;;;;;
SSSA6;"SAINT SAVOURNIN";"PROVENCE-ALPES-CôTE D’AZUR";0%;10;1.5;27.1;30;_;78.47;1.4;27.1;"raccordement du poste source";0;0;1.4;27.1;1.5;72;2;;;;;;;;;;;;;
SSSA7;ST-SAUVEUR;OCCITANIE;0%;;0;0;0;;84.13;0;0;;0;0;;0;;;;;;;;;;;;;;;;
SSSAU;ST-SAUVES;AUVERGNE-RHôNE-ALPES;0%;93;2.4;2.5;36.3;"Trsf de +4 MW le 19/12/24, Trsf de +3 MW le 22/05/25, Trsf de +3 MW le 30/12/25";42.40;31.4;2.5;"Création du nouveau poste 225/20kV de St Pierre Roche et augmentation des capacité de transit de la liaison 63kV ENVAL ST PIERRE ROCHE ST SAUVES";0;0;31.4;2.5;2.4;50;2;;;;;;;;;;;;;
SSSAV;ST-SAVIOL;NOUVELLE-AQUITAINE;0%;;0;0;;;92.73;0;0;;;;;0;;;;;;;;;;;;;;;;
SSSE5;ST-SERVAN;BRETAGNE;0%;20;0.7;12.8;16;;82.22;2.5;12.8;;0;0;2.5;12.8;0.7;72;2;;;;;;;;;;;;;
SSSEP;ST-SEPULCRE;HAUTS-DE-FRANCE;0%;;17.6;0;0;NON;77.62;0;0;Non;0;0;;0;17.6;;0;;;;;;;;;;;;;
SSSET;ST-SETIERS;NOUVELLE-AQUITAINE;0%;96;1.9;0.5;11.5;"20/03/2025 : +5,3 MW depuis SUD CREUSE";92.73;9.1;0.5;;0;0;9.1;0.5;1.9;20;1;;;;;;;;;;;;;
